test_type	dataset	group	exposure_var	outcome_var	exposure_focus	outcome_focus	n_total	a_exposed_outcome	b_exposed_no_outcome	c_unexp_outcome	d_unexp_no_outcome	odds_ratio	conf_low	conf_high	log_or_ln	log_conf_low_ln	log_conf_high_ln	log_or_log10	log_conf_low_log10	log_conf_high_log10	p_value	method	subset	exposure_set	p_adj	significant	odds_ratio_plot
fisher_odds_ratio	NA	Proteome	residue_structural_group_predicted	mutation_category_FDR_lethal_1aa	Core	Detrimental,Lethal	28380	5058	725	14850	7747	3.6392528854209067	3.349805277108616	3.958179369865241	1.2917784093237346	1.208902217911346	1.3757841644620805	0.561012235011058	0.5250195623995	0.5974954709157575	2.309808192992309e-258	Fisher's Exact Test for Count Data	single_orf	residue_structural_group_predicted	1.8478465543938474e-257	TRUE	3.6392528854209067
fisher_odds_ratio	NA	Proteome	residue_structural_group_predicted	mutation_category_FDR_lethal_1aa	Interface	Detrimental,Lethal	28380	9478	3196	10430	5276	1.5000956499675502	1.42364755729385	1.5808022355835312	0.4055288727201918	0.3532222804557478	0.45793246222069606	0.17611895167482544	0.1534024872872141	0.19887754142681763	1.9844802332602414e-53	Fisher's Exact Test for Count Data	single_orf	residue_structural_group_predicted	1.9844802332602414e-53	TRUE	1.5000956499675502
fisher_odds_ratio	NA	Proteome	residue_structural_group_predicted	mutation_category_FDR_lethal_1aa	Non-interface surface	Detrimental,Lethal	28380	2802	2582	17106	5890	0.3736809871057041	0.3513708372101534	0.3973984445741553	-0.9843528212115334	-1.045913096968548	-0.9228158628777288	-0.4274989984980672	-0.45423428656378106	-0.4007738370605855	9.786344859312273e-215	Fisher's Exact Test for Count Data	single_orf	residue_structural_group_predicted	3.914537943724909e-214	TRUE	0.3736809871057041
fisher_odds_ratio	NA	Proteome	residue_structural_group_predicted	mutation_category_FDR_lethal_1aa	Unknown structure	Detrimental,Lethal	28380	2570	1969	17338	6503	0.48956191589064596	0.458428742970027	0.5228913752671203	-0.7142443369805881	-0.7799504127331515	-0.6483815319628635	-0.31019237428131613	-0.33872816040817144	-0.2815885214994485	3.037814564708507e-99	Fisher's Exact Test for Count Data	single_orf	residue_structural_group_predicted	3.471788073952579e-99	TRUE	0.48956191589064596
fisher_odds_ratio	NA	Proteome	monomer_structural_class_predicted	mutation_category_FDR_lethal_1aa	Core	Detrimental,Lethal	23841	5058	725	12280	5778	3.2822651424259104	3.0170938735924917	3.5747184415385993	1.1885337762500068	1.104294074572711	1.2738864154328469	0.5161736605810121	0.47958882298538646	0.5532418407939989	2.3715996387877367e-205	Fisher's Exact Test for Count Data	single_orf	monomer_structural_class_predicted	4.743199277575473e-205	TRUE	3.2822651424259104
fisher_odds_ratio	NA	Proteome	monomer_structural_class_predicted	mutation_category_FDR_lethal_1aa	Surface	Detrimental,Lethal	23841	12280	5778	5058	725	0.30466764767848925	0.27974231155659546	0.33144477497124963	-1.1885337762500032	-1.2738864154328486	-1.1042940745727117	-0.5161736605810106	-0.5532418407939996	-0.47958882298538674	2.3715996387877066e-205	Fisher's Exact Test for Count Data	single_orf	monomer_structural_class_predicted	4.743199277575473e-205	TRUE	0.30466764767848925
fisher_odds_ratio	NA	Proteome	residue_surface_class_predicted	mutation_category_FDR_lethal_1aa	Interface	Detrimental,Lethal	18058	9478	3196	2802	2582	2.732567915022623	2.5546286681445785	2.9232208372451653	1.0052417952967867	0.9379068777293031	1.0726860348473042	0.4365709646759127	0.40732778153694427	0.46586162574886353	4.128697310393058e-191	Fisher's Exact Test for Count Data	single_orf	residue_surface_class_predicted	5.504929747190808e-191	TRUE	2.732567915022623
fisher_odds_ratio	NA	Proteome	residue_surface_class_predicted	mutation_category_FDR_lethal_1aa	Non-interface surface	Detrimental,Lethal	18058	2802	2582	9478	3196	0.365956137632436	0.3420884208469165	0.391446323479294	-1.005241795296789	-1.0726860348473046	-0.9379068777293026	-0.43657096467591366	-0.46586162574886364	-0.40732778153694404	4.1286973103931064e-191	Fisher's Exact Test for Count Data	single_orf	residue_surface_class_predicted	5.504929747190808e-191	TRUE	0.365956137632436
